2023/02/12 17:12:30 VMs 1, executed 0, cover 0, signal 0/0, crashes 0, repro 0
2023/02/13 07:06:03 VMs 1, executed 56212, cover 35008, signal 45632/52812, crashes 0, repro 0
2023/02/13 07:06:13 VMs 1, executed 56212, cover 35008, signal 45632/52812, crashes 0, repro 0
2023/02/13 07:06:23 VMs 1, executed 56227, cover 35008, signal 45632/52818, crashes 0, repro 0
2023/02/13 07:06:33 VMs 1, executed 56235, cover 35008, signal 45632/52819, crashes 0, repro 0
2023/02/13 07:06:43 VMs 1, executed 56252, cover 35056, signal 45695/52821, crashes 0, repro 0
2023/02/13 07:06:53 VMs 1, executed 56268, cover 35056, signal 45695/52857, crashes 0, repro 0
2023/02/13 07:07:03 VMs 1, executed 56285, cover 35056, signal 45695/52857, crashes 0, repro 0
2023/02/13 07:07:13 VMs 1, executed 56285, cover 35056, signal 45697/52857, crashes 0, repro 0
2023/02/13 07:07:23 VMs 1, executed 56292, cover 35056, signal 45697/52857, crashes 0, repro 0
2023/02/13 07:07:33 VMs 1, executed 56308, cover 35056, signal 45697/52858, crashes 0, repro 0
2023/02/13 07:07:43 VMs 1, executed 56324, cover 35066, signal 45712/52866, crashes 0, repro 0
2023/02/13 07:07:53 VMs 1, executed 56346, cover 35066, signal 45712/52866, crashes 0, repro 0
2023/02/13 07:08:03 VMs 1, executed 56354, cover 35066, signal 45712/52866, crashes 0, repro 0
2023/02/13 07:08:13 VMs 1, executed 56354, cover 35066, signal 45712/52866, crashes 0, repro 0
2023/02/13 07:08:23 VMs 1, executed 56363, cover 35066, signal 45712/52866, crashes 0, repro 0
2023/02/13 07:08:33 VMs 1, executed 56381, cover 35076, signal 45723/52866, crashes 0, repro 0
2023/02/13 07:08:43 VMs 1, executed 56393, cover 35076, signal 45723/52866, crashes 0, repro 0
2023/02/13 07:08:53 VMs 1, executed 56404, cover 35076, signal 45723/52867, crashes 0, repro 0
2023/02/13 07:09:03 VMs 1, executed 56419, cover 35090, signal 45746/52867, crashes 0, repro 0
2023/02/13 07:09:13 VMs 1, executed 56419, cover 35090, signal 45746/52867, crashes 0, repro 0
2023/02/13 07:09:23 VMs 1, executed 56436, cover 35116, signal 45781/52891, crashes 0, repro 0
2023/02/13 07:09:33 VMs 1, executed 56444, cover 35137, signal 45805/52891, crashes 0, repro 0
2023/02/13 07:09:43 VMs 1, executed 56461, cover 35137, signal 45805/52891, crashes 0, repro 0
2023/02/13 07:09:53 VMs 1, executed 56475, cover 35137, signal 45805/52912, crashes 0, repro 0
2023/02/13 07:10:03 VMs 1, executed 56495, cover 35137, signal 45805/52924, crashes 0, repro 0
2023/02/13 07:10:13 VMs 1, executed 56495, cover 35137, signal 45805/52924, crashes 0, repro 0
2023/02/13 07:10:23 VMs 1, executed 56500, cover 35137, signal 45805/52924, crashes 0, repro 0
2023/02/13 07:10:33 VMs 1, executed 56516, cover 35137, signal 45805/52933, crashes 0, repro 0
2023/02/13 07:10:43 VMs 1, executed 56533, cover 35137, signal 45805/53007, crashes 0, repro 0
2023/02/13 07:10:53 VMs 1, executed 56552, cover 35137, signal 45805/53087, crashes 0, repro 0
2023/02/13 07:11:03 VMs 1, executed 56557, cover 35137, signal 45806/53153, crashes 0, repro 0
2023/02/13 07:11:13 VMs 1, executed 56557, cover 35137, signal 45806/53153, crashes 0, repro 0
2023/02/13 07:11:23 VMs 1, executed 56571, cover 35142, signal 45814/53168, crashes 0, repro 0
2023/02/13 07:11:33 VMs 1, executed 56594, cover 35142, signal 45814/53302, crashes 0, repro 0
2023/02/13 07:11:43 VMs 1, executed 56610, cover 35165, signal 45844/53318, crashes 0, repro 0
2023/02/13 07:11:53 VMs 1, executed 56618, cover 35170, signal 45852/53318, crashes 0, repro 0
2023/02/13 07:12:03 VMs 1, executed 56634, cover 35170, signal 45852/53318, crashes 0, repro 0
2023/02/13 07:12:13 VMs 1, executed 56634, cover 35170, signal 45852/53318, crashes 0, repro 0
2023/02/13 07:12:23 VMs 1, executed 56646, cover 35170, signal 45852/53318, crashes 0, repro 0
2023/02/13 07:12:33 VMs 1, executed 56660, cover 35170, signal 45852/53318, crashes 0, repro 0
2023/02/13 07:12:43 VMs 1, executed 56674, cover 35170, signal 45852/53322, crashes 0, repro 0
2023/02/13 07:12:53 VMs 1, executed 56687, cover 35170, signal 45852/53340, crashes 0, repro 0
2023/02/13 07:13:03 VMs 1, executed 56704, cover 35170, signal 45852/53342, crashes 0, repro 0
2023/02/13 07:13:13 VMs 1, executed 56704, cover 35197, signal 45885/53342, crashes 0, repro 0
2023/02/13 07:13:23 VMs 1, executed 56718, cover 35197, signal 45885/53344, crashes 0, repro 0
2023/02/13 07:13:33 VMs 1, executed 56734, cover 35200, signal 45893/53344, crashes 0, repro 0
2023/02/13 07:13:43 VMs 1, executed 56741, cover 35200, signal 45893/53344, crashes 0, repro 0
2023/02/13 07:13:53 VMs 1, executed 56757, cover 35200, signal 45893/53344, crashes 0, repro 0
2023/02/13 07:14:03 VMs 1, executed 56774, cover 35200, signal 45893/53353, crashes 0, repro 0
2023/02/13 07:14:13 VMs 1, executed 56774, cover 35200, signal 45893/53353, crashes 0, repro 0
2023/02/13 07:14:23 VMs 1, executed 56789, cover 35200, signal 45893/53354, crashes 0, repro 0
2023/02/13 07:14:33 VMs 1, executed 56797, cover 35200, signal 45893/53356, crashes 0, repro 0
2023/02/13 07:14:43 VMs 1, executed 56811, cover 35257, signal 45968/53357, crashes 0, repro 0
2023/02/13 07:14:53 VMs 1, executed 56830, cover 35257, signal 45968/53379, crashes 0, repro 0
2023/02/13 07:15:03 VMs 1, executed 56846, cover 35257, signal 45968/53379, crashes 0, repro 0
2023/02/13 07:15:13 VMs 1, executed 56846, cover 35257, signal 45968/53379, crashes 0, repro 0
2023/02/13 07:15:23 VMs 1, executed 56853, cover 35258, signal 45971/53379, crashes 0, repro 0
2023/02/13 07:15:33 VMs 1, executed 56870, cover 35258, signal 45971/53379, crashes 0, repro 0
2023/02/13 07:15:43 VMs 1, executed 56885, cover 35259, signal 45974/53385, crashes 0, repro 0
2023/02/13 07:15:53 VMs 1, executed 56901, cover 35259, signal 45974/53387, crashes 0, repro 0
2023/02/13 07:16:03 VMs 1, executed 56914, cover 35259, signal 45974/53387, crashes 0, repro 0
2023/02/13 07:16:04 vm-0: running for 1h0m0.000277882s, restarting
2023/02/13 07:16:13 VMs 0, executed 56914, cover 35259, signal 45974/53387, crashes 0, repro 0
2023/02/13 07:16:23 VMs 1, executed 56914, cover 35259, signal 45974/53387, crashes 0, repro 0
2023/02/13 07:16:33 VMs 1, executed 56914, cover 35259, signal 45974/53387, crashes 0, repro 0
2023/02/13 07:16:43 VMs 1, executed 56914, cover 35259, signal 45974/53387, crashes 0, repro 0
2023/02/13 07:16:53 VMs 1, executed 56926, cover 35259, signal 45974/53398, crashes 0, repro 0
2023/02/13 07:17:03 VMs 1, executed 56931, cover 35259, signal 45974/53398, crashes 0, repro 0
2023/02/13 07:17:13 VMs 1, executed 56947, cover 35259, signal 45974/53409, crashes 0, repro 0
2023/02/13 07:17:23 VMs 1, executed 56958, cover 35259, signal 45974/53409, crashes 0, repro 0
2023/02/13 07:17:33 VMs 1, executed 56973, cover 35259, signal 45974/53410, crashes 0, repro 0
2023/02/13 07:17:43 VMs 1, executed 56973, cover 35259, signal 45974/53410, crashes 0, repro 0
2023/02/13 07:17:53 VMs 1, executed 56987, cover 35259, signal 45974/53410, crashes 0, repro 0
2023/02/13 07:18:03 VMs 1, executed 56995, cover 35264, signal 45983/53411, crashes 0, repro 0
2023/02/13 07:18:13 VMs 1, executed 57015, cover 35264, signal 45983/53411, crashes 0, repro 0
2023/02/13 07:18:23 VMs 1, executed 57030, cover 35264, signal 45983/53411, crashes 0, repro 0
2023/02/13 07:18:33 VMs 1, executed 57038, cover 35264, signal 45983/53411, crashes 0, repro 0
2023/02/13 07:18:43 VMs 1, executed 57038, cover 35264, signal 45983/53411, crashes 0, repro 0
2023/02/13 07:18:53 VMs 1, executed 57053, cover 35264, signal 45983/53413, crashes 0, repro 0
2023/02/13 07:19:03 VMs 1, executed 57067, cover 35264, signal 45983/53419, crashes 0, repro 0
2023/02/13 07:19:13 VMs 1, executed 57079, cover 35264, signal 45983/53419, crashes 0, repro 0
2023/02/13 07:19:23 VMs 1, executed 57093, cover 35264, signal 45983/53425, crashes 0, repro 0
2023/02/13 07:19:33 VMs 1, executed 57111, cover 35264, signal 45983/53425, crashes 0, repro 0
2023/02/13 07:19:43 VMs 1, executed 57111, cover 35266, signal 45998/53425, crashes 0, repro 0
2023/02/13 07:19:53 VMs 1, executed 57125, cover 35266, signal 45998/53425, crashes 0, repro 0
2023/02/13 07:20:03 VMs 1, executed 57140, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:20:13 VMs 1, executed 57148, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:20:23 VMs 1, executed 57168, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:20:33 VMs 1, executed 57181, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:20:43 VMs 1, executed 57181, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:20:53 VMs 1, executed 57198, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:21:03 VMs 1, executed 57205, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:21:13 VMs 1, executed 57225, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:21:23 VMs 1, executed 57236, cover 35268, signal 46005/53426, crashes 0, repro 0
2023/02/13 07:21:33 VMs 1, executed 57244, cover 35321, signal 46077/53426, crashes 0, repro 0
2023/02/13 07:21:43 VMs 1, executed 57244, cover 35321, signal 46078/53426, crashes 0, repro 0
2023/02/13 07:21:53 VMs 1, executed 57264, cover 35321, signal 46078/53426, crashes 0, repro 0
2023/02/13 07:22:03 VMs 1, executed 57277, cover 35321, signal 46078/53426, crashes 0, repro 0
2023/02/13 07:22:13 VMs 1, executed 57284, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:22:23 VMs 1, executed 57302, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:22:33 VMs 1, executed 57307, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:22:43 VMs 1, executed 57307, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:22:53 VMs 1, executed 57324, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:23:03 VMs 1, executed 57344, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:23:13 VMs 1, executed 57350, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:23:23 VMs 1, executed 57370, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:23:33 VMs 1, executed 57377, cover 35324, signal 46086/53426, crashes 0, repro 0
2023/02/13 07:23:43 VMs 1, executed 57377, cover 35330, signal 46094/53426, crashes 0, repro 0
2023/02/13 07:23:53 VMs 1, executed 57387, cover 35330, signal 46096/53427, crashes 0, repro 0
2023/02/13 07:24:03 VMs 1, executed 57396, cover 35330, signal 46096/53427, crashes 0, repro 0
2023/02/13 07:24:13 VMs 1, executed 57413, cover 35330, signal 46096/53433, crashes 0, repro 0
2023/02/13 07:24:23 VMs 1, executed 57428, cover 35330, signal 46096/53433, crashes 0, repro 0
2023/02/13 07:24:33 VMs 1, executed 57436, cover 35330, signal 46096/53433, crashes 0, repro 0
2023/02/13 07:24:43 VMs 1, executed 57436, cover 35330, signal 46096/53433, crashes 0, repro 0
2023/02/13 07:24:53 VMs 1, executed 57453, cover 35330, signal 46096/53435, crashes 0, repro 0
2023/02/13 07:25:03 VMs 1, executed 57467, cover 35330, signal 46096/53436, crashes 0, repro 0
2023/02/13 07:25:14 VMs 1, executed 57485, cover 35330, signal 46096/53461, crashes 0, repro 0
2023/02/13 07:25:24 VMs 1, executed 57495, cover 35330, signal 46096/53463, crashes 0, repro 0
2023/02/13 07:25:34 VMs 1, executed 57508, cover 35330, signal 46096/53463, crashes 0, repro 0
2023/02/13 07:25:44 VMs 1, executed 57508, cover 35330, signal 46097/53463, crashes 0, repro 0
2023/02/13 07:25:54 VMs 1, executed 57526, cover 35330, signal 46097/53472, crashes 0, repro 0
2023/02/13 07:26:04 VMs 1, executed 57538, cover 35330, signal 46097/53473, crashes 0, repro 0
2023/02/13 07:26:14 VMs 1, executed 57551, cover 35330, signal 46097/53514, crashes 0, repro 0
2023/02/13 07:26:24 VMs 1, executed 57564, cover 35330, signal 46097/53519, crashes 0, repro 0
2023/02/13 07:26:34 VMs 1, executed 57578, cover 35330, signal 46097/53526, crashes 0, repro 0
2023/02/13 07:26:44 VMs 1, executed 57578, cover 35330, signal 46097/53526, crashes 0, repro 0
2023/02/13 07:26:54 VMs 1, executed 57588, cover 35331, signal 46099/53526, crashes 0, repro 0
2023/02/13 07:27:04 VMs 1, executed 57603, cover 35331, signal 46100/53533, crashes 0, repro 0
2023/02/13 07:27:14 VMs 1, executed 57611, cover 35331, signal 46100/53533, crashes 0, repro 0
2023/02/13 07:27:24 VMs 1, executed 57627, cover 35331, signal 46100/53549, crashes 0, repro 0
2023/02/13 07:27:34 VMs 1, executed 57635, cover 35331, signal 46100/53549, crashes 0, repro 0
2023/02/13 07:27:44 VMs 1, executed 57635, cover 35331, signal 46100/53549, crashes 0, repro 0
2023/02/13 07:27:54 VMs 1, executed 57654, cover 35331, signal 46100/53551, crashes 0, repro 0
2023/02/13 07:28:04 VMs 1, executed 57667, cover 35331, signal 46100/53551, crashes 0, repro 0
2023/02/13 07:28:14 VMs 1, executed 57675, cover 35331, signal 46100/53551, crashes 0, repro 0
2023/02/13 07:28:24 VMs 1, executed 57693, cover 35331, signal 46100/53555, crashes 0, repro 0
2023/02/13 07:28:34 VMs 1, executed 57710, cover 35331, signal 46100/53585, crashes 0, repro 0
2023/02/13 07:28:44 VMs 1, executed 57710, cover 35336, signal 46109/53585, crashes 0, repro 0
2023/02/13 07:28:54 VMs 1, executed 57717, cover 35337, signal 46111/53604, crashes 0, repro 0
2023/02/13 07:29:04 VMs 1, executed 57732, cover 35337, signal 46111/53611, crashes 0, repro 0
2023/02/13 07:29:14 VMs 1, executed 57748, cover 35337, signal 46111/53612, crashes 0, repro 0
2023/02/13 07:29:24 VMs 1, executed 57757, cover 35337, signal 46111/53612, crashes 0, repro 0
2023/02/13 07:29:34 VMs 1, executed 57771, cover 35337, signal 46111/53619, crashes 0, repro 0
2023/02/13 07:29:44 VMs 1, executed 57771, cover 35345, signal 46116/53619, crashes 0, repro 0
2023/02/13 07:29:54 VMs 1, executed 57788, cover 35345, signal 46116/53631, crashes 0, repro 0
2023/02/13 07:30:04 VMs 1, executed 57797, cover 35345, signal 46116/53631, crashes 0, repro 0
2023/02/13 07:30:14 VMs 1, executed 57812, cover 35345, signal 46116/53631, crashes 0, repro 0
2023/02/13 07:30:24 VMs 1, executed 57828, cover 35345, signal 46116/53632, crashes 0, repro 0
2023/02/13 07:30:34 VMs 1, executed 57836, cover 35345, signal 46116/53632, crashes 0, repro 0
2023/02/13 07:30:44 VMs 1, executed 57836, cover 35345, signal 46117/53632, crashes 0, repro 0
2023/02/13 07:30:54 VMs 1, executed 57854, cover 35345, signal 46117/53632, crashes 0, repro 0
2023/02/13 07:31:04 VMs 1, executed 57868, cover 35345, signal 46117/53664, crashes 0, repro 0
2023/02/13 07:31:14 VMs 1, executed 57876, cover 35345, signal 46117/53664, crashes 0, repro 0
2023/02/13 07:31:24 VMs 1, executed 57895, cover 35345, signal 46117/53664, crashes 0, repro 0
2023/02/13 07:31:34 VMs 1, executed 57911, cover 35353, signal 46127/53666, crashes 0, repro 0
2023/02/13 07:31:44 VMs 1, executed 57911, cover 35353, signal 46127/53666, crashes 0, repro 0
2023/02/13 07:31:54 VMs 1, executed 57925, cover 35353, signal 46127/53666, crashes 0, repro 0
2023/02/13 07:32:04 VMs 1, executed 57932, cover 35353, signal 46127/53666, crashes 0, repro 0
2023/02/13 07:32:14 VMs 1, executed 57948, cover 35353, signal 46127/53666, crashes 0, repro 0
2023/02/13 07:32:24 VMs 1, executed 57964, cover 35353, signal 46127/53676, crashes 0, repro 0
2023/02/13 07:32:34 VMs 1, executed 57973, cover 35353, signal 46127/53688, crashes 0, repro 0
2023/02/13 07:32:44 VMs 1, executed 57973, cover 35353, signal 46127/53688, crashes 0, repro 0
2023/02/13 07:32:54 VMs 1, executed 57988, cover 35353, signal 46127/53689, crashes 0, repro 0
2023/02/13 07:33:04 VMs 1, executed 57996, cover 35353, signal 46127/53690, crashes 0, repro 0
2023/02/13 07:33:14 VMs 1, executed 58011, cover 35353, signal 46127/53696, crashes 0, repro 0
2023/02/13 07:33:24 VMs 1, executed 58029, cover 35354, signal 46129/53701, crashes 0, repro 0
2023/02/13 07:33:34 VMs 1, executed 58037, cover 35354, signal 46129/53701, crashes 0, repro 0
2023/02/13 07:33:44 VMs 1, executed 58037, cover 35354, signal 46129/53701, crashes 0, repro 0
2023/02/13 07:33:54 VMs 1, executed 58052, cover 35370, signal 46134/53702, crashes 0, repro 0
2023/02/13 07:34:04 VMs 1, executed 58068, cover 35370, signal 46135/53702, crashes 0, repro 0
2023/02/13 07:34:14 VMs 1, executed 58078, cover 35370, signal 46135/53702, crashes 0, repro 0
2023/02/13 07:34:24 VMs 1, executed 58098, cover 35370, signal 46135/53766, crashes 0, repro 0
2023/02/13 07:34:34 VMs 1, executed 58107, cover 35370, signal 46135/53775, crashes 0, repro 0
2023/02/13 07:34:44 VMs 1, executed 58107, cover 35370, signal 46135/53775, crashes 0, repro 0
2023/02/13 07:34:54 VMs 1, executed 58115, cover 35370, signal 46135/53775, crashes 0, repro 0
2023/02/13 07:35:04 VMs 1, executed 58137, cover 35370, signal 46135/53784, crashes 0, repro 0
2023/02/13 07:35:14 VMs 1, executed 58149, cover 35370, signal 46135/53795, crashes 0, repro 0
2023/02/13 07:35:24 VMs 1, executed 58162, cover 35376, signal 46145/53795, crashes 0, repro 0
2023/02/13 07:35:34 VMs 1, executed 58173, cover 35376, signal 46145/53795, crashes 0, repro 0
2023/02/13 07:35:44 VMs 1, executed 58173, cover 35376, signal 46145/53795, crashes 0, repro 0
2023/02/13 07:35:54 VMs 1, executed 58181, cover 35376, signal 46145/53795, crashes 0, repro 0
2023/02/13 07:36:04 VMs 1, executed 58197, cover 35376, signal 46145/53799, crashes 0, repro 0
2023/02/13 07:36:14 VMs 1, executed 58212, cover 35376, signal 46145/53800, crashes 0, repro 0
2023/02/13 07:36:24 VMs 1, executed 58221, cover 35376, signal 46145/53800, crashes 0, repro 0
2023/02/13 07:36:34 VMs 1, executed 58242, cover 35391, signal 46164/53804, crashes 0, repro 0
2023/02/13 07:36:44 VMs 1, executed 58242, cover 35391, signal 46164/53804, crashes 0, repro 0
2023/02/13 07:36:54 VMs 1, executed 58246, cover 35391, signal 46164/53806, crashes 0, repro 0
2023/02/13 07:37:04 VMs 1, executed 58261, cover 35391, signal 46165/53806, crashes 0, repro 0
2023/02/13 07:37:14 VMs 1, executed 58277, cover 35391, signal 46165/53807, crashes 0, repro 0
2023/02/13 07:37:24 VMs 1, executed 58284, cover 35391, signal 46165/53807, crashes 0, repro 0
2023/02/13 07:37:34 VMs 1, executed 58302, cover 35391, signal 46165/53807, crashes 0, repro 0
2023/02/13 07:37:44 VMs 1, executed 58302, cover 35391, signal 46165/53807, crashes 0, repro 0
2023/02/13 07:37:54 VMs 1, executed 58307, cover 35394, signal 46173/53807, crashes 0, repro 0
2023/02/13 07:38:04 VMs 1, executed 58326, cover 35394, signal 46173/53813, crashes 0, repro 0
2023/02/13 07:38:14 VMs 1, executed 58332, cover 35394, signal 46173/53813, crashes 0, repro 0
2023/02/13 07:38:24 VMs 1, executed 58350, cover 35394, signal 46173/53814, crashes 0, repro 0
2023/02/13 07:38:34 VMs 1, executed 58370, cover 35394, signal 46173/53815, crashes 0, repro 0
2023/02/13 07:38:44 VMs 1, executed 58370, cover 35394, signal 46173/53815, crashes 0, repro 0
2023/02/13 07:38:54 VMs 1, executed 58378, cover 35394, signal 46173/53816, crashes 0, repro 0
2023/02/13 07:39:04 VMs 1, executed 58392, cover 35394, signal 46173/53841, crashes 0, repro 0
2023/02/13 07:39:14 VMs 1, executed 58401, cover 35394, signal 46173/53841, crashes 0, repro 0
