2023/02/13 17:16:54 VMs 1, executed 0, cover 0, signal 0/0, crashes 0, repro 0
2023/02/14 04:01:07 VMs 1, executed 43054, cover 33051, signal 43255/48973, crashes 0, repro 0
2023/02/14 04:01:17 VMs 1, executed 43071, cover 33051, signal 43255/49010, crashes 0, repro 0
2023/02/14 04:01:27 VMs 1, executed 43087, cover 33051, signal 43255/49030, crashes 0, repro 0
2023/02/14 04:01:37 VMs 1, executed 43095, cover 33051, signal 43255/49083, crashes 0, repro 0
2023/02/14 04:01:47 VMs 1, executed 43111, cover 33074, signal 43289/49121, crashes 0, repro 0
2023/02/14 04:01:57 VMs 1, executed 43125, cover 33074, signal 43289/49122, crashes 0, repro 0
2023/02/14 04:02:07 VMs 1, executed 43125, cover 33074, signal 43289/49122, crashes 0, repro 0
2023/02/14 04:02:17 VMs 1, executed 43136, cover 33074, signal 43289/49122, crashes 0, repro 0
2023/02/14 04:02:27 VMs 1, executed 43152, cover 33115, signal 43342/49123, crashes 0, repro 0
2023/02/14 04:02:37 VMs 1, executed 43165, cover 33115, signal 43342/49123, crashes 0, repro 0
2023/02/14 04:02:47 VMs 1, executed 43177, cover 33115, signal 43343/49128, crashes 0, repro 0
2023/02/14 04:02:57 VMs 1, executed 43191, cover 33115, signal 43343/49128, crashes 0, repro 0
2023/02/14 04:03:07 VMs 1, executed 43191, cover 33115, signal 43343/49128, crashes 0, repro 0
2023/02/14 04:03:17 VMs 1, executed 43206, cover 33115, signal 43343/49128, crashes 0, repro 0
2023/02/14 04:03:27 VMs 1, executed 43219, cover 33115, signal 43344/49128, crashes 0, repro 0
2023/02/14 04:03:37 VMs 1, executed 43235, cover 33115, signal 43344/49129, crashes 0, repro 0
2023/02/14 04:03:47 VMs 1, executed 43252, cover 33115, signal 43344/49129, crashes 0, repro 0
2023/02/14 04:03:57 VMs 1, executed 43260, cover 33115, signal 43344/49129, crashes 0, repro 0
2023/02/14 04:04:07 VMs 1, executed 43260, cover 33118, signal 43355/49129, crashes 0, repro 0
2023/02/14 04:04:17 VMs 1, executed 43272, cover 33118, signal 43355/49129, crashes 0, repro 0
2023/02/14 04:04:27 VMs 1, executed 43286, cover 33118, signal 43355/49129, crashes 0, repro 0
2023/02/14 04:04:37 VMs 1, executed 43293, cover 33122, signal 43360/49130, crashes 0, repro 0
2023/02/14 04:04:47 VMs 1, executed 43312, cover 33122, signal 43360/49130, crashes 0, repro 0
2023/02/14 04:04:57 VMs 1, executed 43325, cover 33122, signal 43360/49137, crashes 0, repro 0
2023/02/14 04:05:07 VMs 1, executed 43325, cover 33122, signal 43360/49137, crashes 0, repro 0
2023/02/14 04:05:17 VMs 1, executed 43333, cover 33122, signal 43360/49137, crashes 0, repro 0
2023/02/14 04:05:27 VMs 1, executed 43349, cover 33163, signal 43408/49141, crashes 0, repro 0
2023/02/14 04:05:37 VMs 1, executed 43366, cover 33175, signal 43428/49142, crashes 0, repro 0
2023/02/14 04:05:47 VMs 1, executed 43375, cover 33176, signal 43432/49142, crashes 0, repro 0
2023/02/14 04:05:57 VMs 1, executed 43390, cover 33176, signal 43433/49142, crashes 0, repro 0
2023/02/14 04:06:07 VMs 1, executed 43390, cover 33176, signal 43433/49142, crashes 0, repro 0
2023/02/14 04:06:17 VMs 1, executed 43411, cover 33181, signal 43441/49144, crashes 0, repro 0
2023/02/14 04:06:27 VMs 1, executed 43420, cover 33181, signal 43441/49144, crashes 0, repro 0
2023/02/14 04:06:37 VMs 1, executed 43431, cover 33181, signal 43441/49144, crashes 0, repro 0
2023/02/14 04:06:47 VMs 1, executed 43449, cover 33181, signal 43442/49144, crashes 0, repro 0
2023/02/14 04:06:57 VMs 1, executed 43455, cover 33181, signal 43442/49144, crashes 0, repro 0
2023/02/14 04:07:07 VMs 1, executed 43455, cover 33181, signal 43442/49144, crashes 0, repro 0
2023/02/14 04:07:17 VMs 1, executed 43469, cover 33181, signal 43442/49144, crashes 0, repro 0
2023/02/14 04:07:27 VMs 1, executed 43488, cover 33181, signal 43442/49144, crashes 0, repro 0
2023/02/14 04:07:37 VMs 1, executed 43494, cover 33203, signal 43475/49144, crashes 0, repro 0
2023/02/14 04:07:47 VMs 1, executed 43509, cover 33203, signal 43475/49144, crashes 0, repro 0
2023/02/14 04:07:57 VMs 1, executed 43526, cover 33219, signal 43500/49144, crashes 0, repro 0
2023/02/14 04:08:07 VMs 1, executed 43526, cover 33219, signal 43500/49144, crashes 0, repro 0
2023/02/14 04:08:17 VMs 1, executed 43534, cover 33219, signal 43500/49144, crashes 0, repro 0
2023/02/14 04:08:27 VMs 1, executed 43550, cover 33219, signal 43500/49144, crashes 0, repro 0
2023/02/14 04:08:37 VMs 1, executed 43558, cover 33219, signal 43500/49144, crashes 0, repro 0
2023/02/14 04:08:47 VMs 1, executed 43575, cover 33219, signal 43500/49146, crashes 0, repro 0
2023/02/14 04:08:57 VMs 1, executed 43591, cover 33219, signal 43500/49149, crashes 0, repro 0
2023/02/14 04:09:07 VMs 1, executed 43591, cover 33219, signal 43500/49149, crashes 0, repro 0
2023/02/14 04:09:17 VMs 1, executed 43598, cover 33346, signal 43651/49149, crashes 0, repro 0
2023/02/14 04:09:27 VMs 1, executed 43615, cover 33357, signal 43667/49150, crashes 0, repro 0
2023/02/14 04:09:37 VMs 1, executed 43629, cover 33357, signal 43667/49150, crashes 0, repro 0
2023/02/14 04:09:47 VMs 1, executed 43638, cover 33357, signal 43667/49150, crashes 0, repro 0
2023/02/14 04:09:57 VMs 1, executed 43655, cover 33358, signal 43669/49150, crashes 0, repro 0
2023/02/14 04:10:07 VMs 1, executed 43655, cover 33358, signal 43669/49150, crashes 0, repro 0
2023/02/14 04:10:17 VMs 1, executed 43669, cover 33358, signal 43670/49150, crashes 0, repro 0
2023/02/14 04:10:27 VMs 1, executed 43680, cover 33358, signal 43670/49150, crashes 0, repro 0
2023/02/14 04:10:37 VMs 1, executed 43695, cover 33358, signal 43670/49152, crashes 0, repro 0
2023/02/14 04:10:47 VMs 1, executed 43710, cover 33358, signal 43670/49152, crashes 0, repro 0
2023/02/14 04:10:57 VMs 1, executed 43721, cover 33361, signal 43675/49152, crashes 0, repro 0
2023/02/14 04:11:07 VMs 1, executed 43721, cover 33361, signal 43675/49152, crashes 0, repro 0
2023/02/14 04:11:17 VMs 1, executed 43733, cover 33362, signal 43679/49152, crashes 0, repro 0
2023/02/14 04:11:27 VMs 1, executed 43753, cover 33362, signal 43679/49152, crashes 0, repro 0
2023/02/14 04:11:37 VMs 1, executed 43758, cover 33362, signal 43679/49152, crashes 0, repro 0
2023/02/14 04:11:47 VMs 1, executed 43774, cover 33362, signal 43679/49154, crashes 0, repro 0
2023/02/14 04:11:57 VMs 1, executed 43782, cover 33362, signal 43679/49156, crashes 0, repro 0
2023/02/14 04:12:07 VMs 1, executed 43782, cover 33362, signal 43679/49156, crashes 0, repro 0
2023/02/14 04:12:17 VMs 1, executed 43798, cover 33362, signal 43679/49158, crashes 0, repro 0
2023/02/14 04:12:27 VMs 1, executed 43806, cover 33363, signal 43681/49158, crashes 0, repro 0
2023/02/14 04:12:37 VMs 1, executed 43822, cover 33363, signal 43685/49158, crashes 0, repro 0
2023/02/14 04:12:47 VMs 1, executed 43829, cover 33363, signal 43685/49158, crashes 0, repro 0
2023/02/14 04:12:57 VMs 1, executed 43845, cover 33363, signal 43685/49159, crashes 0, repro 0
2023/02/14 04:13:07 VMs 1, executed 43845, cover 33363, signal 43685/49159, crashes 0, repro 0
2023/02/14 04:13:17 VMs 1, executed 43853, cover 33363, signal 43685/49161, crashes 0, repro 0
2023/02/14 04:13:27 VMs 1, executed 43870, cover 33401, signal 43729/49161, crashes 0, repro 0
2023/02/14 04:13:37 VMs 1, executed 43878, cover 33401, signal 43729/49161, crashes 0, repro 0
2023/02/14 04:13:47 VMs 1, executed 43893, cover 33401, signal 43729/49161, crashes 0, repro 0
2023/02/14 04:13:57 VMs 1, executed 43909, cover 33404, signal 43734/49161, crashes 0, repro 0
2023/02/14 04:14:07 VMs 1, executed 43909, cover 33404, signal 43736/49161, crashes 0, repro 0
2023/02/14 04:14:17 VMs 1, executed 43918, cover 33404, signal 43736/49161, crashes 0, repro 0
2023/02/14 04:14:27 VMs 1, executed 43934, cover 33404, signal 43736/49165, crashes 0, repro 0
2023/02/14 04:14:37 VMs 1, executed 43942, cover 33421, signal 43755/49165, crashes 0, repro 0
2023/02/14 04:14:47 VMs 1, executed 43957, cover 33421, signal 43755/49165, crashes 0, repro 0
2023/02/14 04:14:57 VMs 1, executed 43973, cover 33421, signal 43755/49165, crashes 0, repro 0
2023/02/14 04:15:07 VMs 1, executed 43973, cover 33422, signal 43761/49165, crashes 0, repro 0
2023/02/14 04:15:17 VMs 1, executed 43981, cover 33422, signal 43761/49165, crashes 0, repro 0
2023/02/14 04:15:27 VMs 1, executed 43998, cover 33422, signal 43761/49167, crashes 0, repro 0
2023/02/14 04:15:37 VMs 1, executed 44008, cover 33422, signal 43761/49171, crashes 0, repro 0
2023/02/14 04:15:47 VMs 1, executed 44024, cover 33422, signal 43761/49171, crashes 0, repro 0
2023/02/14 04:15:57 VMs 1, executed 44034, cover 33422, signal 43761/49171, crashes 0, repro 0
2023/02/14 04:16:07 VMs 1, executed 44034, cover 33422, signal 43761/49171, crashes 0, repro 0
2023/02/14 04:16:17 VMs 1, executed 44045, cover 33422, signal 43761/49173, crashes 0, repro 0
2023/02/14 04:16:27 VMs 1, executed 44061, cover 33437, signal 43778/49173, crashes 0, repro 0
2023/02/14 04:16:37 VMs 1, executed 44070, cover 33437, signal 43778/49174, crashes 0, repro 0
2023/02/14 04:16:47 VMs 1, executed 44085, cover 33437, signal 43778/49176, crashes 0, repro 0
2023/02/14 04:16:57 VMs 1, executed 44102, cover 33437, signal 43780/49178, crashes 0, repro 0
2023/02/14 04:17:07 VMs 1, executed 44102, cover 33437, signal 43780/49178, crashes 0, repro 0
2023/02/14 04:17:17 VMs 1, executed 44112, cover 33437, signal 43780/49179, crashes 0, repro 0
2023/02/14 04:17:27 VMs 1, executed 44127, cover 33437, signal 43780/49179, crashes 0, repro 0
2023/02/14 04:17:37 VMs 1, executed 44139, cover 33437, signal 43780/49179, crashes 0, repro 0
2023/02/14 04:17:47 VMs 1, executed 44155, cover 33437, signal 43780/49181, crashes 0, repro 0
2023/02/14 04:17:57 VMs 1, executed 44169, cover 33437, signal 43780/49181, crashes 0, repro 0
2023/02/14 04:18:07 VMs 1, executed 44169, cover 33437, signal 43780/49181, crashes 0, repro 0
2023/02/14 04:18:17 VMs 1, executed 44174, cover 33438, signal 43782/49181, crashes 0, repro 0
2023/02/14 04:18:27 VMs 1, executed 44192, cover 33438, signal 43782/49182, crashes 0, repro 0
2023/02/14 04:18:37 VMs 1, executed 44207, cover 33456, signal 43813/49184, crashes 0, repro 0
2023/02/14 04:18:47 VMs 1, executed 44215, cover 33456, signal 43813/49184, crashes 0, repro 0
2023/02/14 04:18:57 VMs 1, executed 44230, cover 33457, signal 43815/49184, crashes 0, repro 0
2023/02/14 04:19:07 VMs 1, executed 44230, cover 33457, signal 43816/49184, crashes 0, repro 0
2023/02/14 04:19:17 VMs 1, executed 44246, cover 33458, signal 43818/49186, crashes 0, repro 0
2023/02/14 04:19:27 VMs 1, executed 44253, cover 33458, signal 43818/49186, crashes 0, repro 0
2023/02/14 04:19:33 vm-0: running for 1h0m0.000489754s, restarting
2023/02/14 04:19:37 VMs 0, executed 44270, cover 33466, signal 43830/49187, crashes 0, repro 0
2023/02/14 04:19:47 VMs 0, executed 44270, cover 33466, signal 43830/49187, crashes 0, repro 0
2023/02/14 04:19:57 VMs 1, executed 44270, cover 33466, signal 43830/49187, crashes 0, repro 0
2023/02/14 04:20:07 VMs 1, executed 44271, cover 33466, signal 43830/49187, crashes 0, repro 0
2023/02/14 04:20:17 VMs 1, executed 44282, cover 33466, signal 43830/49201, crashes 0, repro 0
2023/02/14 04:20:27 VMs 1, executed 44290, cover 33466, signal 43830/49201, crashes 0, repro 0
2023/02/14 04:20:37 VMs 1, executed 44290, cover 33466, signal 43830/49201, crashes 0, repro 0
2023/02/14 04:20:47 VMs 1, executed 44305, cover 33466, signal 43830/49203, crashes 0, repro 0
2023/02/14 04:20:57 VMs 1, executed 44315, cover 33466, signal 43830/49203, crashes 0, repro 0
2023/02/14 04:21:07 VMs 1, executed 44330, cover 33466, signal 43830/49205, crashes 0, repro 0
2023/02/14 04:21:17 VMs 1, executed 44342, cover 33466, signal 43830/49205, crashes 0, repro 0
2023/02/14 04:21:27 VMs 1, executed 44354, cover 33466, signal 43830/49205, crashes 0, repro 0
2023/02/14 04:21:37 VMs 1, executed 44354, cover 33466, signal 43830/49205, crashes 0, repro 0
2023/02/14 04:21:47 VMs 1, executed 44370, cover 33466, signal 43830/49205, crashes 0, repro 0
2023/02/14 04:21:57 VMs 1, executed 44378, cover 33466, signal 43830/49206, crashes 0, repro 0
2023/02/14 04:22:07 VMs 1, executed 44392, cover 33466, signal 43830/49206, crashes 0, repro 0
2023/02/14 04:22:17 VMs 1, executed 44411, cover 33466, signal 43830/49206, crashes 0, repro 0
2023/02/14 04:22:27 VMs 1, executed 44425, cover 33466, signal 43830/49206, crashes 0, repro 0
2023/02/14 04:22:37 VMs 1, executed 44425, cover 33467, signal 43832/49206, crashes 0, repro 0
2023/02/14 04:22:47 VMs 1, executed 44431, cover 33467, signal 43832/49206, crashes 0, repro 0
2023/02/14 04:22:57 VMs 1, executed 44448, cover 33467, signal 43832/49206, crashes 0, repro 0
2023/02/14 04:23:07 VMs 1, executed 44464, cover 33467, signal 43832/49206, crashes 0, repro 0
2023/02/14 04:23:17 VMs 1, executed 44478, cover 33468, signal 43835/49206, crashes 0, repro 0
2023/02/14 04:23:27 VMs 1, executed 44494, cover 33468, signal 43835/49206, crashes 0, repro 0
2023/02/14 04:23:37 VMs 1, executed 44494, cover 33468, signal 43835/49206, crashes 0, repro 0
2023/02/14 04:23:47 VMs 1, executed 44503, cover 33468, signal 43835/49206, crashes 0, repro 0
2023/02/14 04:23:57 VMs 1, executed 44511, cover 33468, signal 43835/49206, crashes 0, repro 0
2023/02/14 04:24:07 VMs 1, executed 44527, cover 33468, signal 43835/49206, crashes 0, repro 0
2023/02/14 04:24:17 VMs 1, executed 44543, cover 33468, signal 43835/49206, crashes 0, repro 0
2023/02/14 04:24:27 VMs 1, executed 44553, cover 33469, signal 43841/49206, crashes 0, repro 0
2023/02/14 04:24:37 VMs 1, executed 44553, cover 33469, signal 43841/49206, crashes 0, repro 0
2023/02/14 04:24:47 VMs 1, executed 44569, cover 33469, signal 43841/49207, crashes 0, repro 0
2023/02/14 04:24:57 VMs 1, executed 44583, cover 33469, signal 43841/49207, crashes 0, repro 0
2023/02/14 04:25:07 VMs 1, executed 44599, cover 33469, signal 43841/49207, crashes 0, repro 0
2023/02/14 04:25:17 VMs 1, executed 44607, cover 33469, signal 43841/49207, crashes 0, repro 0
2023/02/14 04:25:27 VMs 1, executed 44623, cover 33469, signal 43841/49207, crashes 0, repro 0
2023/02/14 04:25:37 VMs 1, executed 44623, cover 33469, signal 43841/49207, crashes 0, repro 0
2023/02/14 04:25:47 VMs 1, executed 44639, cover 33469, signal 43841/49209, crashes 0, repro 0
2023/02/14 04:25:57 VMs 1, executed 44647, cover 33469, signal 43841/49209, crashes 0, repro 0
2023/02/14 04:26:07 VMs 1, executed 44663, cover 33469, signal 43841/49209, crashes 0, repro 0
2023/02/14 04:26:17 VMs 1, executed 44679, cover 33469, signal 43841/49209, crashes 0, repro 0
2023/02/14 04:26:27 VMs 1, executed 44696, cover 33469, signal 43841/49209, crashes 0, repro 0
2023/02/14 04:26:37 VMs 1, executed 44696, cover 33469, signal 43841/49209, crashes 0, repro 0
2023/02/14 04:26:47 VMs 1, executed 44704, cover 33469, signal 43843/49213, crashes 0, repro 0
2023/02/14 04:26:57 VMs 1, executed 44719, cover 33469, signal 43843/49213, crashes 0, repro 0
2023/02/14 04:27:07 VMs 1, executed 44736, cover 33469, signal 43845/49213, crashes 0, repro 0
2023/02/14 04:27:17 VMs 1, executed 44753, cover 33469, signal 43845/49213, crashes 0, repro 0
2023/02/14 04:27:27 VMs 1, executed 44761, cover 33486, signal 43867/49216, crashes 0, repro 0
2023/02/14 04:27:37 VMs 1, executed 44761, cover 33489, signal 43875/49216, crashes 0, repro 0
2023/02/14 04:27:47 VMs 1, executed 44778, cover 33489, signal 43875/49216, crashes 0, repro 0
2023/02/14 04:27:57 VMs 1, executed 44791, cover 33489, signal 43875/49222, crashes 0, repro 0
2023/02/14 04:28:07 VMs 1, executed 44807, cover 33489, signal 43875/49228, crashes 0, repro 0
2023/02/14 04:28:17 VMs 1, executed 44815, cover 33489, signal 43875/49256, crashes 0, repro 0
2023/02/14 04:28:27 VMs 1, executed 44833, cover 33489, signal 43875/49256, crashes 0, repro 0
2023/02/14 04:28:37 VMs 1, executed 44833, cover 33489, signal 43875/49256, crashes 0, repro 0
2023/02/14 04:28:47 VMs 1, executed 44848, cover 33489, signal 43875/49256, crashes 0, repro 0
2023/02/14 04:28:57 VMs 1, executed 44859, cover 33489, signal 43875/49256, crashes 0, repro 0
2023/02/14 04:29:07 VMs 1, executed 44871, cover 33489, signal 43875/49256, crashes 0, repro 0
2023/02/14 04:29:17 VMs 1, executed 44888, cover 33489, signal 43875/49257, crashes 0, repro 0
2023/02/14 04:29:27 VMs 1, executed 44897, cover 33489, signal 43875/49257, crashes 0, repro 0
2023/02/14 04:29:37 VMs 1, executed 44897, cover 33489, signal 43875/49257, crashes 0, repro 0
2023/02/14 04:29:47 VMs 1, executed 44913, cover 33489, signal 43875/49261, crashes 0, repro 0
2023/02/14 04:29:57 VMs 1, executed 44932, cover 33490, signal 43877/49262, crashes 0, repro 0
2023/02/14 04:30:07 VMs 1, executed 44946, cover 33490, signal 43877/49334, crashes 0, repro 0
2023/02/14 04:30:17 VMs 1, executed 44951, cover 33490, signal 43877/49334, crashes 0, repro 0
2023/02/14 04:30:27 VMs 1, executed 44968, cover 33490, signal 43877/49345, crashes 0, repro 0
2023/02/14 04:30:37 VMs 1, executed 44968, cover 33490, signal 43877/49345, crashes 0, repro 0
2023/02/14 04:30:47 VMs 1, executed 44988, cover 33490, signal 43877/49345, crashes 0, repro 0
2023/02/14 04:30:57 VMs 1, executed 44992, cover 33490, signal 43877/49352, crashes 0, repro 0
2023/02/14 04:31:07 VMs 1, executed 45014, cover 33490, signal 43877/49352, crashes 0, repro 0
2023/02/14 04:31:17 VMs 1, executed 45023, cover 33490, signal 43877/49353, crashes 0, repro 0
2023/02/14 04:31:27 VMs 1, executed 45046, cover 33490, signal 43877/49353, crashes 0, repro 0
2023/02/14 04:31:37 VMs 1, executed 45046, cover 33490, signal 43877/49353, crashes 0, repro 0
2023/02/14 04:31:47 VMs 1, executed 45052, cover 33490, signal 43877/49353, crashes 0, repro 0
2023/02/14 04:31:57 VMs 1, executed 45065, cover 33490, signal 43877/49366, crashes 0, repro 0
2023/02/14 04:32:07 VMs 1, executed 45080, cover 33490, signal 43877/49371, crashes 0, repro 0
2023/02/14 04:32:17 VMs 1, executed 45095, cover 33490, signal 43877/49371, crashes 0, repro 0
2023/02/14 04:32:27 VMs 1, executed 45103, cover 33490, signal 43877/49372, crashes 0, repro 0
2023/02/14 04:32:37 VMs 1, executed 45103, cover 33493, signal 43881/49372, crashes 0, repro 0
2023/02/14 04:32:47 VMs 1, executed 45120, cover 33493, signal 43881/49372, crashes 0, repro 0
2023/02/14 04:32:57 VMs 1, executed 45137, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:33:07 VMs 1, executed 45144, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:33:17 VMs 1, executed 45164, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:33:27 VMs 1, executed 45179, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:33:37 VMs 1, executed 45179, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:33:47 VMs 1, executed 45195, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:33:57 VMs 1, executed 45209, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:34:07 VMs 1, executed 45218, cover 33493, signal 43881/49395, crashes 0, repro 0
2023/02/14 04:34:17 VMs 1, executed 45232, cover 33493, signal 43881/49396, crashes 0, repro 0
2023/02/14 04:34:27 VMs 1, executed 45253, cover 33493, signal 43882/49396, crashes 0, repro 0
