2023/03/21 20:59:49 VMs 1, executed 0, cover 0, signal 0/0, crashes 0, repro 0
2023/03/22 05:00:21 VMs 1, executed 768763, cover 67820, signal 97784/105982, crashes 15, repro 0
2023/03/22 05:00:31 VMs 1, executed 769417, cover 67820, signal 97787/105989, crashes 15, repro 0
2023/03/22 05:00:41 VMs 1, executed 769864, cover 67820, signal 97788/105990, crashes 15, repro 0
2023/03/22 05:00:51 VMs 1, executed 770278, cover 67825, signal 97800/106003, crashes 15, repro 0
2023/03/22 05:01:01 VMs 1, executed 770759, cover 67825, signal 97801/106005, crashes 15, repro 0
2023/03/22 05:01:11 VMs 1, executed 770759, cover 67825, signal 97801/106005, crashes 15, repro 0
2023/03/22 05:01:21 VMs 1, executed 771312, cover 67826, signal 97803/106007, crashes 15, repro 0
2023/03/22 05:01:31 VMs 1, executed 771873, cover 67826, signal 97804/106008, crashes 15, repro 0
2023/03/22 05:01:41 VMs 1, executed 772366, cover 67826, signal 97804/106013, crashes 15, repro 0
2023/03/22 05:01:51 VMs 1, executed 772703, cover 67826, signal 97805/106014, crashes 15, repro 0
2023/03/22 05:02:01 VMs 1, executed 773186, cover 67826, signal 97807/106015, crashes 15, repro 0
2023/03/22 05:02:11 VMs 1, executed 773186, cover 67826, signal 97808/106015, crashes 15, repro 0
2023/03/22 05:02:21 VMs 1, executed 773604, cover 67826, signal 97808/106020, crashes 15, repro 0
2023/03/22 05:02:31 VMs 1, executed 774113, cover 67827, signal 97811/106023, crashes 15, repro 0
2023/03/22 05:02:41 VMs 1, executed 774747, cover 67827, signal 97811/106023, crashes 15, repro 0
2023/03/22 05:02:51 VMs 1, executed 775301, cover 67835, signal 97816/106030, crashes 15, repro 0
2023/03/22 05:03:01 VMs 1, executed 775718, cover 67836, signal 97818/106116, crashes 15, repro 0
2023/03/22 05:03:11 VMs 1, executed 775718, cover 67836, signal 97819/106116, crashes 15, repro 0
2023/03/22 05:03:21 VMs 1, executed 776236, cover 67840, signal 97829/106120, crashes 15, repro 0
2023/03/22 05:03:31 VMs 1, executed 776702, cover 67840, signal 97829/106122, crashes 15, repro 0
2023/03/22 05:03:41 VMs 1, executed 776752, cover 67840, signal 97829/106122, crashes 15, repro 0
2023/03/22 05:03:51 VMs 1, executed 776752, cover 67840, signal 97829/106122, crashes 15, repro 0
2023/03/22 05:03:53 vm-0: crash: SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM
2023/03/22 05:04:01 VMs 0, executed 776752, cover 67840, signal 97829/106122, crashes 16, repro 0
2023/03/22 05:04:11 VMs 1, executed 776753, cover 67840, signal 97829/106122, crashes 16, repro 0
2023/03/22 05:04:21 VMs 1, executed 776753, cover 67840, signal 97829/106122, crashes 16, repro 0
2023/03/22 05:04:31 VMs 1, executed 777021, cover 67862, signal 97861/106126, crashes 16, repro 0
2023/03/22 05:04:41 VMs 1, executed 777504, cover 67862, signal 97862/106198, crashes 16, repro 0
2023/03/22 05:04:51 VMs 1, executed 777798, cover 67862, signal 97862/106249, crashes 16, repro 0
2023/03/22 05:05:01 VMs 1, executed 778229, cover 67865, signal 97866/106253, crashes 16, repro 0
2023/03/22 05:05:11 VMs 1, executed 778600, cover 67865, signal 97867/106277, crashes 16, repro 0
2023/03/22 05:05:21 VMs 1, executed 778600, cover 67866, signal 97876/106277, crashes 16, repro 0
2023/03/22 05:05:31 VMs 1, executed 778891, cover 67867, signal 97881/106280, crashes 16, repro 0
2023/03/22 05:05:41 VMs 1, executed 779127, cover 67867, signal 97881/106283, crashes 16, repro 0
2023/03/22 05:05:51 VMs 1, executed 779466, cover 67867, signal 97881/106284, crashes 16, repro 0
2023/03/22 05:06:01 VMs 1, executed 779808, cover 67867, signal 97881/106298, crashes 16, repro 0
2023/03/22 05:06:11 VMs 1, executed 780124, cover 67880, signal 97899/106305, crashes 16, repro 0
2023/03/22 05:06:21 VMs 1, executed 780124, cover 67887, signal 97910/106305, crashes 16, repro 0
2023/03/22 05:06:31 VMs 1, executed 780710, cover 67887, signal 97912/106317, crashes 16, repro 0
2023/03/22 05:06:41 VMs 1, executed 781317, cover 67890, signal 97918/106325, crashes 16, repro 0
2023/03/22 05:06:51 VMs 1, executed 781892, cover 67899, signal 97934/106340, crashes 16, repro 0
2023/03/22 05:07:01 VMs 1, executed 782414, cover 67899, signal 97934/106396, crashes 16, repro 0
2023/03/22 05:07:11 VMs 1, executed 782857, cover 67899, signal 97934/106413, crashes 16, repro 0
2023/03/22 05:07:21 VMs 1, executed 782857, cover 67937, signal 97999/106413, crashes 16, repro 0
2023/03/22 05:07:31 VMs 1, executed 783481, cover 67938, signal 98004/106414, crashes 16, repro 0
2023/03/22 05:07:41 VMs 1, executed 783908, cover 67938, signal 98004/106456, crashes 16, repro 0
2023/03/22 05:07:51 VMs 1, executed 784398, cover 67938, signal 98004/106508, crashes 16, repro 0
2023/03/22 05:08:01 VMs 1, executed 784860, cover 67975, signal 98055/106509, crashes 16, repro 0
2023/03/22 05:08:11 VMs 1, executed 785470, cover 68042, signal 98165/106592, crashes 16, repro 0
2023/03/22 05:08:21 VMs 1, executed 785470, cover 68049, signal 98179/106592, crashes 16, repro 0
2023/03/22 05:08:31 VMs 1, executed 785871, cover 68049, signal 98179/106592, crashes 16, repro 0
2023/03/22 05:08:41 VMs 1, executed 786270, cover 68052, signal 98185/106604, crashes 16, repro 0
2023/03/22 05:08:51 VMs 1, executed 786751, cover 68065, signal 98210/106632, crashes 16, repro 0
2023/03/22 05:09:01 VMs 1, executed 787216, cover 68067, signal 98219/106635, crashes 16, repro 0
2023/03/22 05:09:11 VMs 1, executed 787786, cover 68067, signal 98219/106641, crashes 16, repro 0
2023/03/22 05:09:21 VMs 1, executed 787786, cover 68067, signal 98219/106641, crashes 16, repro 0
2023/03/22 05:09:31 VMs 1, executed 788292, cover 68069, signal 98229/106644, crashes 16, repro 0
2023/03/22 05:09:41 VMs 1, executed 788718, cover 68069, signal 98230/106645, crashes 16, repro 0
2023/03/22 05:09:51 VMs 1, executed 789227, cover 68069, signal 98230/106650, crashes 16, repro 0
2023/03/22 05:10:01 VMs 1, executed 789752, cover 68069, signal 98230/106650, crashes 16, repro 0
2023/03/22 05:10:11 VMs 1, executed 790164, cover 68069, signal 98230/106659, crashes 16, repro 0
2023/03/22 05:10:21 VMs 1, executed 790164, cover 68069, signal 98230/106659, crashes 16, repro 0
2023/03/22 05:10:31 VMs 1, executed 790527, cover 68069, signal 98230/106659, crashes 16, repro 0
2023/03/22 05:10:41 VMs 1, executed 791052, cover 68071, signal 98241/106661, crashes 16, repro 0
2023/03/22 05:10:51 VMs 1, executed 791638, cover 68071, signal 98241/106668, crashes 16, repro 0
2023/03/22 05:11:01 VMs 1, executed 792203, cover 68071, signal 98241/106691, crashes 16, repro 0
2023/03/22 05:11:11 VMs 1, executed 792703, cover 68082, signal 98264/106694, crashes 16, repro 0
2023/03/22 05:11:21 VMs 1, executed 792703, cover 68082, signal 98264/106694, crashes 16, repro 0
2023/03/22 05:11:31 VMs 1, executed 793134, cover 68082, signal 98264/106734, crashes 16, repro 0
2023/03/22 05:11:41 VMs 1, executed 793552, cover 68082, signal 98264/106759, crashes 16, repro 0
2023/03/22 05:11:51 VMs 1, executed 794060, cover 68117, signal 98318/106774, crashes 16, repro 0
2023/03/22 05:12:01 VMs 1, executed 794194, cover 68144, signal 98355/106778, crashes 16, repro 0
2023/03/22 05:12:11 VMs 1, executed 794831, cover 68147, signal 98361/106822, crashes 16, repro 0
2023/03/22 05:12:21 VMs 1, executed 794831, cover 68147, signal 98361/106822, crashes 16, repro 0
2023/03/22 05:12:31 VMs 1, executed 795298, cover 68177, signal 98423/106827, crashes 16, repro 0
2023/03/22 05:12:41 VMs 1, executed 795990, cover 68177, signal 98423/106864, crashes 16, repro 0
2023/03/22 05:12:51 VMs 1, executed 796345, cover 68177, signal 98423/106881, crashes 16, repro 0
2023/03/22 05:13:01 VMs 1, executed 796923, cover 68181, signal 98433/106898, crashes 16, repro 0
2023/03/22 05:13:11 VMs 1, executed 797194, cover 68201, signal 98463/106904, crashes 16, repro 0
2023/03/22 05:13:21 VMs 1, executed 797194, cover 68201, signal 98463/106904, crashes 16, repro 0
2023/03/22 05:13:31 VMs 1, executed 797338, cover 68201, signal 98463/106918, crashes 16, repro 0
2023/03/22 05:13:41 VMs 1, executed 797498, cover 68201, signal 98463/106919, crashes 16, repro 0
2023/03/22 05:13:51 VMs 1, executed 797648, cover 68201, signal 98463/106922, crashes 16, repro 0
2023/03/22 05:14:01 VMs 1, executed 797794, cover 68201, signal 98463/106922, crashes 16, repro 0
2023/03/22 05:14:11 VMs 1, executed 797922, cover 68201, signal 98463/106922, crashes 16, repro 0
2023/03/22 05:14:21 VMs 1, executed 797922, cover 68201, signal 98463/106922, crashes 16, repro 0
2023/03/22 05:14:31 VMs 1, executed 798089, cover 68201, signal 98463/106925, crashes 16, repro 0
2023/03/22 05:14:41 VMs 1, executed 798213, cover 68202, signal 98467/106925, crashes 16, repro 0
2023/03/22 05:14:51 VMs 1, executed 798350, cover 68214, signal 98485/106926, crashes 16, repro 0
2023/03/22 05:15:01 VMs 1, executed 798518, cover 68214, signal 98486/106927, crashes 16, repro 0
2023/03/22 05:15:11 VMs 1, executed 798653, cover 68214, signal 98486/106931, crashes 16, repro 0
2023/03/22 05:15:21 VMs 1, executed 798653, cover 68214, signal 98486/106931, crashes 16, repro 0
2023/03/22 05:15:31 VMs 1, executed 798788, cover 68214, signal 98486/106931, crashes 16, repro 0
2023/03/22 05:15:41 VMs 1, executed 798916, cover 68214, signal 98486/106942, crashes 16, repro 0
2023/03/22 05:15:51 VMs 1, executed 799052, cover 68214, signal 98486/106942, crashes 16, repro 0
2023/03/22 05:16:01 VMs 1, executed 799247, cover 68221, signal 98497/106942, crashes 16, repro 0
2023/03/22 05:16:11 VMs 1, executed 799446, cover 68222, signal 98502/106943, crashes 16, repro 0
2023/03/22 05:16:21 VMs 1, executed 799446, cover 68222, signal 98502/106943, crashes 16, repro 0
2023/03/22 05:16:31 VMs 1, executed 799626, cover 68222, signal 98502/106943, crashes 16, repro 0
2023/03/22 05:16:41 VMs 1, executed 799967, cover 68222, signal 98502/106943, crashes 16, repro 0
2023/03/22 05:16:51 VMs 1, executed 800159, cover 68222, signal 98502/106944, crashes 16, repro 0
2023/03/22 05:17:01 VMs 1, executed 800335, cover 68222, signal 98502/106944, crashes 16, repro 0
2023/03/22 05:17:11 VMs 1, executed 800660, cover 68222, signal 98503/106945, crashes 16, repro 0
2023/03/22 05:17:21 VMs 1, executed 800660, cover 68222, signal 98503/106945, crashes 16, repro 0
2023/03/22 05:17:31 VMs 1, executed 800886, cover 68233, signal 98518/106960, crashes 16, repro 0
2023/03/22 05:17:41 VMs 1, executed 801157, cover 68233, signal 98518/106961, crashes 16, repro 0
2023/03/22 05:17:51 VMs 1, executed 801439, cover 68233, signal 98518/106962, crashes 16, repro 0
2023/03/22 05:18:01 VMs 1, executed 801727, cover 68233, signal 98518/106964, crashes 16, repro 0
2023/03/22 05:18:11 VMs 1, executed 801864, cover 68233, signal 98518/106964, crashes 16, repro 0
2023/03/22 05:18:21 VMs 1, executed 801864, cover 68233, signal 98521/106964, crashes 16, repro 0
2023/03/22 05:18:31 VMs 1, executed 802002, cover 68233, signal 98521/106964, crashes 16, repro 0
2023/03/22 05:18:41 VMs 1, executed 802130, cover 68233, signal 98521/106967, crashes 16, repro 0
2023/03/22 05:18:51 VMs 1, executed 802282, cover 68233, signal 98521/106969, crashes 16, repro 0
2023/03/22 05:19:01 VMs 1, executed 802416, cover 68234, signal 98525/106972, crashes 16, repro 0
2023/03/22 05:19:11 VMs 1, executed 802569, cover 68234, signal 98526/106974, crashes 16, repro 0
2023/03/22 05:19:21 VMs 1, executed 802569, cover 68234, signal 98527/106974, crashes 16, repro 0
2023/03/22 05:19:31 VMs 1, executed 802695, cover 68234, signal 98527/106975, crashes 16, repro 0
2023/03/22 05:19:41 VMs 1, executed 802860, cover 68234, signal 98528/106977, crashes 16, repro 0
2023/03/22 05:19:51 VMs 1, executed 802986, cover 68234, signal 98528/106977, crashes 16, repro 0
2023/03/22 05:20:01 VMs 1, executed 803122, cover 68234, signal 98528/106977, crashes 16, repro 0
2023/03/22 05:20:11 VMs 1, executed 803263, cover 68234, signal 98528/106977, crashes 16, repro 0
2023/03/22 05:20:21 VMs 1, executed 803263, cover 68234, signal 98528/106977, crashes 16, repro 0
2023/03/22 05:20:31 VMs 1, executed 803406, cover 68234, signal 98528/106978, crashes 16, repro 0
2023/03/22 05:20:41 VMs 1, executed 803535, cover 68234, signal 98528/106980, crashes 16, repro 0
2023/03/22 05:20:51 VMs 1, executed 803676, cover 68234, signal 98528/106980, crashes 16, repro 0
2023/03/22 05:21:01 VMs 1, executed 803810, cover 68234, signal 98528/106980, crashes 16, repro 0
2023/03/22 05:21:11 VMs 1, executed 803929, cover 68234, signal 98528/106980, crashes 16, repro 0
2023/03/22 05:21:21 VMs 1, executed 803929, cover 68234, signal 98528/106980, crashes 16, repro 0
2023/03/22 05:21:31 VMs 1, executed 804051, cover 68234, signal 98528/106980, crashes 16, repro 0
2023/03/22 05:21:41 VMs 1, executed 804190, cover 68234, signal 98529/106982, crashes 16, repro 0
2023/03/22 05:21:51 VMs 1, executed 804314, cover 68234, signal 98529/106982, crashes 16, repro 0
2023/03/22 05:22:01 VMs 1, executed 804422, cover 68234, signal 98529/106983, crashes 16, repro 0
2023/03/22 05:22:11 VMs 1, executed 804556, cover 68234, signal 98529/106983, crashes 16, repro 0
2023/03/22 05:22:21 VMs 1, executed 804556, cover 68234, signal 98530/106983, crashes 16, repro 0
2023/03/22 05:22:31 VMs 1, executed 804675, cover 68234, signal 98530/106985, crashes 16, repro 0
2023/03/22 05:22:41 VMs 1, executed 804803, cover 68234, signal 98530/106986, crashes 16, repro 0
2023/03/22 05:22:51 VMs 1, executed 804926, cover 68234, signal 98530/106986, crashes 16, repro 0
2023/03/22 05:23:01 VMs 1, executed 805049, cover 68234, signal 98530/106990, crashes 16, repro 0
2023/03/22 05:23:11 VMs 1, executed 805183, cover 68234, signal 98530/106991, crashes 16, repro 0
2023/03/22 05:23:21 VMs 1, executed 805183, cover 68234, signal 98530/106991, crashes 16, repro 0
2023/03/22 05:23:31 VMs 1, executed 805316, cover 68234, signal 98530/106992, crashes 16, repro 0
2023/03/22 05:23:41 VMs 1, executed 805449, cover 68234, signal 98531/106993, crashes 16, repro 0
2023/03/22 05:23:51 VMs 1, executed 805575, cover 68234, signal 98532/106993, crashes 16, repro 0
2023/03/22 05:24:01 VMs 1, executed 805698, cover 68236, signal 98537/106993, crashes 16, repro 0
2023/03/22 05:24:11 VMs 1, executed 805821, cover 68236, signal 98537/106994, crashes 16, repro 0
2023/03/22 05:24:21 VMs 1, executed 805821, cover 68236, signal 98537/106994, crashes 16, repro 0
2023/03/22 05:24:31 VMs 1, executed 805948, cover 68236, signal 98537/106997, crashes 16, repro 0
2023/03/22 05:24:41 VMs 1, executed 806068, cover 68236, signal 98537/106997, crashes 16, repro 0
2023/03/22 05:24:51 VMs 1, executed 806201, cover 68236, signal 98537/106999, crashes 16, repro 0
2023/03/22 05:25:01 VMs 1, executed 806320, cover 68236, signal 98537/106999, crashes 16, repro 0
2023/03/22 05:25:11 VMs 1, executed 806440, cover 68236, signal 98537/106999, crashes 16, repro 0
2023/03/22 05:25:21 VMs 1, executed 806440, cover 68236, signal 98537/106999, crashes 16, repro 0
2023/03/22 05:25:31 VMs 1, executed 806560, cover 68236, signal 98539/106999, crashes 16, repro 0
2023/03/22 05:25:41 VMs 1, executed 806668, cover 68236, signal 98539/107002, crashes 16, repro 0
2023/03/22 05:25:51 VMs 1, executed 806791, cover 68237, signal 98542/107004, crashes 16, repro 0
2023/03/22 05:26:01 VMs 1, executed 806943, cover 68237, signal 98543/107005, crashes 16, repro 0
2023/03/22 05:26:11 VMs 1, executed 807076, cover 68237, signal 98543/107005, crashes 16, repro 0
2023/03/22 05:26:21 VMs 1, executed 807076, cover 68238, signal 98547/107005, crashes 16, repro 0
2023/03/22 05:26:31 VMs 1, executed 807201, cover 68238, signal 98547/107005, crashes 16, repro 0
2023/03/22 05:26:41 VMs 1, executed 807335, cover 68238, signal 98547/107005, crashes 16, repro 0
2023/03/22 05:26:51 VMs 1, executed 807460, cover 68238, signal 98547/107023, crashes 16, repro 0
2023/03/22 05:27:01 VMs 1, executed 807590, cover 68256, signal 98570/107028, crashes 16, repro 0
2023/03/22 05:27:11 VMs 1, executed 807727, cover 68256, signal 98570/107028, crashes 16, repro 0
2023/03/22 05:27:21 VMs 1, executed 807727, cover 68256, signal 98570/107028, crashes 16, repro 0
2023/03/22 05:27:31 VMs 1, executed 807859, cover 68256, signal 98570/107032, crashes 16, repro 0
2023/03/22 05:27:41 VMs 1, executed 807983, cover 68256, signal 98571/107127, crashes 16, repro 0
2023/03/22 05:27:51 VMs 1, executed 808113, cover 68327, signal 98666/107140, crashes 16, repro 0
2023/03/22 05:28:01 VMs 1, executed 808266, cover 68332, signal 98677/107140, crashes 16, repro 0
2023/03/22 05:28:11 VMs 1, executed 808397, cover 68333, signal 98679/107142, crashes 16, repro 0
2023/03/22 05:28:21 VMs 1, executed 808397, cover 68333, signal 98682/107142, crashes 16, repro 0
2023/03/22 05:28:31 VMs 1, executed 808543, cover 68333, signal 98682/107142, crashes 16, repro 0
2023/03/22 05:28:41 VMs 1, executed 808674, cover 68333, signal 98682/107147, crashes 16, repro 0
2023/03/22 05:28:51 VMs 1, executed 808802, cover 68333, signal 98682/107153, crashes 16, repro 0
2023/03/22 05:29:01 VMs 1, executed 808921, cover 68333, signal 98682/107154, crashes 16, repro 0
2023/03/22 05:29:11 VMs 1, executed 809047, cover 68333, signal 98682/107160, crashes 16, repro 0
2023/03/22 05:29:21 VMs 1, executed 809047, cover 68333, signal 98685/107160, crashes 16, repro 0
2023/03/22 05:29:31 VMs 1, executed 809185, cover 68333, signal 98685/107162, crashes 16, repro 0
2023/03/22 05:29:41 VMs 1, executed 809345, cover 68333, signal 98688/107162, crashes 16, repro 0
2023/03/22 05:29:51 VMs 1, executed 809520, cover 68334, signal 98691/107162, crashes 16, repro 0
2023/03/22 05:30:01 VMs 1, executed 809662, cover 68335, signal 98695/107162, crashes 16, repro 0
2023/03/22 05:30:11 VMs 1, executed 809809, cover 68335, signal 98697/107162, crashes 16, repro 0
2023/03/22 05:30:21 VMs 1, executed 809809, cover 68335, signal 98697/107162, crashes 16, repro 0
2023/03/22 05:30:31 VMs 1, executed 809987, cover 68335, signal 98697/107166, crashes 16, repro 0
2023/03/22 05:30:41 VMs 1, executed 810106, cover 68335, signal 98697/107173, crashes 16, repro 0
2023/03/22 05:30:51 VMs 1, executed 810228, cover 68336, signal 98699/107174, crashes 16, repro 0
2023/03/22 05:31:01 VMs 1, executed 810378, cover 68336, signal 98699/107178, crashes 16, repro 0
2023/03/22 05:31:11 VMs 1, executed 810513, cover 68336, signal 98699/107178, crashes 16, repro 0
